row_id,order_id,product_id,sales,profit
2476,17073,111,68859.41,24220.51
2477,16030,105,129816.45,50413.0
2478,11416,124,869.26,115.67
2479,12102,122,1388.76,-129.18
2480,12431,117,797.43,293.38
2481,17421,112,21177.73,4827.81
2482,13109,101,82797.02,27602.45
2483,13117,105,1132.93,279.42
2484,11888,117,114.62,18.74
2485,11560,101,1428.14,184.93
2486,14835,101,99254.39,40764.78
2487,14249,101,147429.73,38571.73
2488,19424,124,171327.22,-9612.19
2489,12114,101,2582.82,732.12
2490,11511,101,452.5,128.04
2491,11976,116,5377.62,1615.14
2492,15726,102,112856.05,1412.24
2493,18662,118,243.63,104.59
2494,13366,107,2352.04,528.27
2495,10454,105,2185.66,702.76
2496,12786,102,1793.83,702.85
2497,14890,105,356.88,72.66
2498,18284,108,38061.93,-2583.49
2499,13585,113,3186.37,548.88
2500,14498,101,2581.65,149.8
2501,18962,105,27175.07,7398.91
2502,12561,101,585.66,181.82
2503,12645,108,7399.79,2194.25
2504,11609,101,546.7,137.11
2505,16024,103,1734.43,141.51
2506,17420,112,18606.18,5643.44
2507,11253,101,893.11,-86.62
2508,10051,116,725.09,137.9
2509,14856,101,1289.27,-26.29
2510,12984,101,549.64,67.21
2511,12304,105,2579.73,601.56
2512,11464,119,7772.71,2986.86
2513,19993,108,4580.19,1501.27
2514,10189,109,901.14,375.5
2515,19133,105,153.66,40.16
2516,18781,105,349.4,59.42
2517,10154,105,2194.59,392.3
2518,12093,121,15831.25,2430.46
2519,18171,104,4029.46,752.66
2520,13364,124,20450.92,6906.73
2521,13298,105,1405.67,-71.99
2522,18799,108,23968.57,2782.33
2523,12099,119,26210.79,247.97
2524,13634,109,1102.89,-3.56
2525,18537,125,2540.52,363.27
2526,10588,120,48312.91,13013.69
2527,10275,118,298.84,-26.43
2528,16646,122,8107.26,1952.66
2529,19068,108,369.78,95.58
2530,12645,122,615.74,111.17
2531,11987,101,9242.51,1981.47
2532,13393,121,47398.25,11880.82
2533,19228,119,201.82,12.97
2534,10627,120,22440.86,5408.24
2535,12526,102,1179.88,180.08
2536,17168,114,627.71,41.45
2537,11485,108,755.07,233.93
2538,16046,113,7475.72,2483.35
2539,12413,115,46427.94,9307.27
2540,10301,121,34603.31,11293.79
2541,19204,101,2069.21,691.62
2542,13174,119,6490.39,2226.25
2543,13873,106,912.17,-63.31
2544,18947,109,8273.85,202.78
2545,12639,106,549.77,110.38
2546,13189,101,349.15,47.48
2547,13189,105,311.53,59.07
2548,19316,108,19931.89,6255.03
2549,15698,123,1930.48,81.92
2550,13967,117,192.0,10.53
2551,15661,121,110.9,7.22
2552,19874,113,238.66,66.68
2553,17641,102,1432.2,-11.01
2554,11730,120,170742.53,44780.51
2555,16261,112,15421.51,5066.24
2556,11657,114,1649.93,73.85
2557,18343,102,6202.49,1538.58
2558,15323,110,529.9,169.75
2559,14859,109,312.54,26.13
2560,17025,101,1786.76,783.06
2561,11257,122,453.56,162.63
2562,16334,102,1321.45,161.16
2563,10722,102,1047.91,-27.16
2564,18120,109,160152.39,36927.23
2565,15284,112,89783.63,-3876.38
2566,11103,113,4100.82,1559.02
2567,12153,101,1585.33,-5.08
2568,11971,101,54868.3,4884.03
2569,17103,101,1051.57,-67.44
2570,10513,105,2625.04,-195.97
2571,10404,118,1518.49,-132.05
2572,16340,101,3380.14,1361.46
2573,18877,114,3173.38,-211.36
2574,13867,101,483.32,141.06
2575,18857,110,142183.53,27233.42
2576,14218,124,1570.07,36.53
2577,10650,124,703.0,289.0
2578,10712,102,3843.82,1670.36
2579,17216,101,3267.95,734.22
2580,13047,105,3726.1,1342.6
2581,13877,113,43017.01,10186.98
2582,10274,103,13211.45,427.98
2583,18944,105,415.59,125.17
2584,11025,117,716.16,201.7
2585,16725,118,6543.45,2428.49
2586,14923,104,771.9,184.34
2587,18771,117,21679.09,5129.19
2588,19268,124,179357.44,-3692.79
2589,18570,113,2722.34,418.92
2590,16359,122,31537.75,7197.74
2591,15132,124,1540.64,205.04
2592,18973,109,183.61,-0.51
2593,16413,115,2314.42,648.39
2594,13527,105,118.37,20.72
2595,16702,117,2364.35,715.34
2596,18821,108,7853.2,-177.29
2597,16016,112,1445.78,-88.9
2598,11732,112,102502.39,25069.2
2599,11899,125,588.75,186.48
2600,19472,117,60316.69,14995.58
2601,18495,102,3811.13,1208.85
2602,15948,101,7928.41,2250.11
2603,10843,101,7139.87,1195.0
2604,19532,122,6646.08,2951.95
2605,13397,114,6333.77,2284.22
2606,14332,102,1700.74,163.97
2607,16447,106,2894.95,1046.51
2608,12875,111,668.92,-64.63
2609,11475,102,20287.5,1326.14
2610,12076,101,2558.07,-30.8
2611,11574,110,1459.45,222.93
2612,12356,116,1092.88,-86.69
2613,13257,109,153067.8,43392.74
2614,10346,110,8329.4,1228.19
2615,18816,113,1485.54,650.05
2616,19530,105,3020.59,1018.06
2617,18297,105,9158.57,4113.15
2618,10819,115,2491.75,-241.54
2619,15846,123,4389.75,1772.03
2620,10049,119,585.52,254.98
2621,12508,114,311.74,7.42
2622,18067,116,1680.92,602.04
2623,12139,115,277.76,68.01
2624,16761,121,23960.13,9332.49
2625,13732,102,7431.6,110.02
2626,15217,101,1316.78,187.07
2627,18243,108,113451.91,-9068.02
2628,10391,103,43335.55,11595.47
2629,18750,116,5738.38,384.7
2630,16645,102,753.19,256.59
2631,10536,122,20209.69,4491.41
2632,18575,103,17323.43,3769.04
2633,14158,124,4468.48,-133.6
2634,14206,101,482.51,96.64
2635,18642,102,349.02,107.27
2636,15365,105,245.28,105.56
2637,11616,106,1542.15,-151.95
2638,16784,105,1469.98,537.66
2639,15382,102,22538.73,6106.53
2640,11462,102,154.62,16.97
2641,16313,110,113338.4,26248.06
2642,14119,118,132866.66,13774.13
2643,18484,122,1849.8,641.15
2644,15235,113,739.74,221.44
2645,12856,113,1048.72,317.79
2646,10655,101,3447.34,1420.29
2647,14274,105,8371.04,1252.24
2648,10534,119,50405.31,6615.31
2649,13609,118,565.79,-2.9
2650,18964,114,698.61,178.59
2651,18277,105,991.96,-67.88
2652,10261,108,1469.32,21.63
2653,18969,106,194.63,65.93
2654,12774,121,554.98,206.93
2655,10953,105,4071.07,1314.52
2656,17552,111,20902.25,413.52
2657,10815,102,183.9,81.79
2658,10628,105,629.69,-30.3
2659,19217,103,1032.62,64.36
2660,12950,112,191.29,42.74
2661,12838,102,6332.92,2015.91
2662,10642,113,739.45,152.29
2663,10990,101,2531.5,-240.62
2664,15760,108,2580.92,804.35
2665,10116,102,548.23,54.35
2666,17975,121,1349.29,319.06
2667,11717,119,43692.4,16562.23
2668,12266,101,114.58,1.11
2669,10230,116,2089.91,744.48
2670,11996,108,10141.89,3275.18
2671,14090,101,126.36,44.91
2672,12284,120,3943.54,951.55
2673,14587,101,225.85,85.03
2674,10446,115,3929.91,1702.73
2675,12694,125,760.19,117.44
2676,18613,119,5309.68,1150.76
2677,13848,102,3900.35,565.89
2678,13785,111,4845.68,458.97
2679,18253,105,430.21,180.26
2680,17583,114,2890.06,325.99
2681,17606,105,3961.53,1679.61
2682,16614,120,115.73,10.4
2683,17372,102,244.04,96.83
2684,10808,108,293.62,42.63
2685,18307,103,17711.48,748.95
2686,19979,101,3567.33,1389.38
2687,14454,105,238.9,22.48
2688,11746,103,40678.6,-2306.39
2689,17653,114,1488.63,448.41
2690,18693,101,193.07,77.72
2691,15192,124,1000.79,407.96
2692,16452,104,31154.78,13967.11
2693,18062,125,937.18,108.7
2694,18335,109,6077.03,-592.44
2695,14429,102,116.71,31.77
2696,12426,104,3238.48,1144.89
2697,19612,109,79430.33,9550.28
2698,11012,102,19112.88,4434.19
2699,14174,110,27560.19,7885.4
2700,16351,105,9403.71,2237.09
2701,16016,107,882.04,325.8
2702,13617,102,815.35,341.74
2703,16304,113,3045.13,1076.91
2704,11314,106,3821.66,731.27
2705,17442,102,675.53,-0.2
2706,18139,121,147826.69,-780.67
2707,14218,112,595.31,-2.31
2708,11393,101,3422.87,415.87
2709,18212,101,2574.64,829.4
2710,10264,101,239.97,-15.77
2711,15733,102,1186.88,205.39
2712,10621,119,20710.5,4987.87
2713,19409,101,3213.46,-79.8
2714,15537,110,10784.29,3936.51
2715,11852,103,22531.24,-480.15
2716,14621,111,1206.51,117.01
2717,18697,109,198676.41,89170.44
2718,17121,101,134.4,59.91
2719,18975,115,1657.24,66.68
2720,18360,114,698.94,122.55
2721,16143,118,2467.3,139.94
2722,13746,109,36889.77,-662.8
2723,17093,112,163468.31,18462.02
2724,13322,109,105846.75,14417.36
2725,15760,106,940.21,199.83
2726,19695,122,36386.36,11382.01
2727,15692,108,8998.52,-555.85
2728,11733,102,9035.59,-389.53
2729,18442,101,2613.55,628.18
2730,18072,119,1204.18,-98.39
2731,10339,125,120.24,-3.36
2732,10842,101,260.8,-24.46
2733,16345,101,565.0,198.9
2734,15800,120,64821.0,19472.77
2735,10466,112,4781.79,1094.82
2736,12010,105,2900.19,-139.49
2737,15778,105,111.04,-8.33
2738,14368,105,158.15,1.66
2739,17467,110,44985.05,20238.58
2740,16596,121,92368.88,10534.84
2741,11230,120,16796.47,5463.53
2742,17833,103,3724.8,-256.18
2743,10265,105,5955.0,559.64
2744,17821,109,2075.46,351.85
2745,18956,115,538.5,64.56
2746,18671,111,45474.78,10709.53
2747,13003,112,53899.58,21384.15
2748,19490,102,164.66,60.82
2749,19193,107,1713.77,737.23
2750,12720,109,130411.06,48156.39
2751,10321,113,8289.01,998.42
2752,18798,108,8243.51,3143.91
2753,13511,112,5962.51,2296.09
2754,17595,105,781.43,191.1
2755,17135,113,958.49,101.09
2756,17821,105,217.54,19.42
2757,10524,101,2039.85,647.78
2758,13761,105,1224.2,240.92
2759,12882,105,308.64,88.88
2760,11453,122,4216.31,1310.54
2761,13624,125,12643.19,1987.19
2762,19162,121,1434.64,396.08
2763,17986,115,121607.29,-1342.56
2764,19382,109,1866.37,142.21
2765,13894,103,3608.33,177.6
2766,19349,109,13810.78,5705.8
2767,11344,109,1506.43,396.05
2768,10515,105,2661.03,-200.08
2769,10856,119,2354.73,873.25
2770,14902,123,512.31,188.06
2771,14779,119,130843.88,12864.08
2772,10720,101,523.16,211.91
2773,15539,105,2325.32,338.04
2774,10858,119,1471.21,65.36
2775,14838,107,9537.25,3568.08
2776,12825,119,5325.12,2008.73
2777,15710,107,1390.32,566.3
2778,13852,122,176296.44,28293.66
2779,18225,105,1111.93,172.0
2780,10271,121,46201.49,3908.33
2781,14015,105,742.51,28.78
2782,19375,117,418.1,70.95
2783,16358,110,17941.92,4092.45
2784,16357,104,1276.43,-101.93
2785,16477,104,3645.65,630.66
2786,17789,121,643.4,122.07
2787,14356,103,10764.68,-152.23
2788,17170,108,957.0,28.68
2789,15539,101,2490.11,79.41
2790,10257,122,9296.89,2695.15
2791,13815,102,514.9,98.31
2792,12712,120,4444.23,1808.74
2793,19124,103,603.03,231.61
2794,11716,101,113.54,33.11
2795,11455,101,3090.93,282.21
2796,12723,109,1328.33,-17.2
2797,12078,105,2574.29,-39.25
2798,16059,123,1005.34,99.03
2799,11373,119,2387.21,283.71
2800,11936,116,272.0,105.98
2801,16140,105,3990.77,685.62
2802,14504,101,615.73,-13.57
2803,19366,101,1135.18,35.37
2804,16170,105,807.09,51.09
2805,10021,123,646.33,49.31
2806,18951,102,192.29,51.88
2807,15498,103,7295.5,793.96
2808,13708,111,604.67,102.66
2809,13997,110,193447.55,-9792.08
2810,19575,109,24690.62,1346.02
2811,18540,108,31036.04,11814.97
2812,11992,119,1920.62,759.08
2813,12008,119,179253.79,25005.15
2814,11874,123,956.39,325.45
2815,18611,101,8245.34,1282.93
2816,10019,123,724.28,-36.77
2817,15146,105,1353.62,113.84
2818,17645,121,8641.08,-620.43
2819,17244,120,247.14,63.52
2820,11109,105,242.97,89.21
2821,14326,103,1759.36,12.17
2822,14206,105,464.93,158.93
2823,14749,105,6919.03,153.94
2824,11594,125,1273.12,481.11
2825,13058,111,1663.48,539.45
2826,16729,105,8970.41,1844.3
2827,13721,108,15700.01,3958.06
2828,14411,108,21994.45,4224.29
2829,10830,105,1513.93,574.56
2830,15741,108,68174.15,19030.22
2831,13129,105,4129.78,774.03
2832,15758,115,218.91,51.21
2833,18454,125,2507.15,771.57
2834,15855,109,6245.87,996.09
2835,16801,105,1410.24,577.83
2836,15139,120,10423.49,4116.26
2837,16455,102,522.97,-40.41
2838,17730,115,479.96,89.78
2839,16979,105,2739.97,1078.18
2840,11343,101,2849.16,27.1
2841,11792,122,12201.84,3610.98
2842,14108,117,668.03,71.76
2843,19265,105,1810.67,52.26
2844,14179,125,202.17,20.55
2845,11424,112,58453.81,4089.62
2846,18171,101,2391.22,854.9
2847,16712,102,2039.3,29.87
2848,10514,101,5680.57,40.51
2849,15569,101,515.36,42.37
2850,10508,101,1268.87,538.02
2851,13968,101,6141.03,2627.63
2852,15439,114,4314.03,1776.36
2853,17518,114,21957.87,7591.33
2854,13116,105,43455.62,5740.89
2855,18077,125,2061.88,189.11
2856,15860,110,54537.66,-4151.36
2857,17093,122,10819.56,632.78
2858,13311,101,3840.85,1535.89
2859,19418,112,12572.97,2424.48
2860,17574,119,1820.53,458.32
2861,14031,122,83679.74,27747.59
2862,18495,101,9049.22,12.71
2863,11405,103,433.4,11.57
2864,15893,105,7342.94,2708.05
2865,13634,125,3656.1,305.08
2866,15768,105,782.35,100.04
2867,18165,109,709.55,226.45
2868,16008,109,9074.69,505.52
2869,13060,108,9272.04,1155.36
2870,19922,118,3862.43,1276.75
2871,14520,117,662.84,47.19
2872,17726,101,1150.16,210.4
2873,18768,119,15017.55,864.48
2874,12149,105,4971.69,1411.36
2875,19647,116,25678.11,5166.34
2876,18272,124,55394.64,-2639.65
2877,18177,118,618.23,262.5
2878,15434,109,2021.77,628.18
2879,16977,103,4532.28,1299.62
2880,19675,121,38662.35,12245.39
2881,19395,102,579.0,195.65
2882,19580,108,8045.39,3454.87
2883,19221,123,1177.69,389.04
2884,17758,111,57198.09,-1149.45
2885,19859,101,3481.38,205.37
2886,15414,101,495.81,-37.54
2887,13012,121,36694.0,-1007.79
2888,14664,105,3002.88,482.06
2889,14216,111,92203.19,25783.75
2890,16975,105,1461.79,7.79
2891,18485,123,50802.83,7961.42
2892,12342,111,1132.16,84.44
2893,13681,123,10675.24,2799.09
2894,18179,124,1290.75,568.63
2895,18209,109,5791.34,2235.96
2896,11320,124,60638.46,25926.91
2897,16148,117,2221.07,-199.14
2898,11232,111,55813.64,-2156.18
2899,10573,108,9968.53,2007.16
2900,17632,104,3443.88,43.12
2901,15695,119,8357.5,-543.25
2902,17995,102,5058.27,146.5
2903,10326,108,1028.15,139.21
2904,10621,108,13624.0,1573.24
2905,12757,105,1869.12,722.32
2906,18589,102,835.02,123.06
2907,10074,119,21936.85,-37.48
2908,18404,108,650.83,68.58
2909,17050,112,21871.91,5781.89
2910,18850,108,6149.46,-232.78
2911,17921,120,61728.68,7636.43
2912,10969,105,859.2,245.24
2913,12951,111,9731.95,528.5
2914,11084,103,967.15,396.48
2915,16819,118,571.37,184.49
2916,11361,102,1700.16,653.81
2917,16909,105,966.72,-21.51
2918,17537,119,89385.31,-7386.93
2919,14619,102,2470.17,548.1
2920,11550,102,3531.9,634.99
2921,19639,104,3953.49,1580.15
2922,13388,110,1690.25,499.56
2923,13088,123,5389.59,2010.53
2924,17672,101,1657.15,574.81
2925,18912,108,1712.28,-136.11
2926,19599,104,142.7,8.18
2927,11659,111,2234.73,35.93
2928,15735,106,8328.34,3743.37
2929,18308,103,5837.06,-464.88
2930,10667,103,6147.23,-301.05
2931,15866,124,757.47,9.44
2932,12115,107,693.66,300.93
2933,11645,105,1937.93,375.68
2934,11749,117,380.88,123.05
2935,17746,103,5496.06,1434.0
2936,14961,102,252.24,28.77
2937,10435,114,209.29,14.14
2938,18892,105,562.82,200.37
2939,16518,114,1345.76,438.46
2940,16197,101,5742.38,1092.1
2941,17992,115,1096.22,34.39
2942,14189,101,3153.44,1341.04
2943,18201,106,826.51,-37.41
2944,13756,102,769.33,257.58
2945,18330,102,71396.75,26490.42
2946,10542,117,3913.09,1080.6
2947,17389,105,266.7,40.34
2948,18551,108,1505.05,322.65
2949,11846,123,13145.55,2028.69
2950,19907,110,34719.99,5182.13
2951,16061,123,145862.76,45287.82
2952,14431,101,10650.86,2601.15
2953,14135,105,577.76,222.07
2954,18392,119,9455.63,1839.33
2955,17428,122,51609.9,-2678.36
2956,15481,101,2594.39,1133.22
2957,13104,109,1196.64,31.53
2958,10071,113,15854.88,4879.91
2959,16948,111,2644.46,884.2
2960,10937,104,128.83,36.54
2961,14996,103,2049.02,810.24
2962,17898,105,793.68,171.69
2963,15078,101,557.89,110.56
2964,17853,107,7452.84,-344.2
2965,15819,109,1609.0,529.35
2966,12426,105,795.6,95.15
2967,14103,116,795.29,256.56
2968,17051,103,540.44,108.46
2969,18120,103,43686.29,3678.2
2970,16657,105,389.73,154.76
2971,11227,103,67311.9,28779.55
2972,14104,101,611.26,128.24
2973,18626,120,127820.05,53050.2
2974,12327,105,120.0,20.79
2975,15229,106,161.11,23.02
2976,17124,103,7401.17,2089.95
2977,13911,121,2251.83,397.57
2978,10474,106,904.57,67.13
2979,14852,102,29108.44,4818.14
2980,10719,101,2880.91,673.69
2981,12874,111,2502.37,1114.04
2982,12939,104,386.48,-10.41
2983,14466,105,744.17,33.71
2984,17157,119,1740.1,257.73
2985,11184,102,79119.18,33008.58
2986,13072,123,5685.93,-398.97
2987,10397,103,1463.39,169.53
2988,17741,118,686.19,66.86
2989,10922,124,2866.98,694.63
2990,17200,107,194.3,22.95
2991,16544,105,3395.42,588.34
2992,17534,102,35104.1,2257.81
2993,18719,121,1380.12,440.37
2994,10116,105,1834.4,595.97
2995,18315,102,256.81,86.42
2996,15051,109,150.51,14.74
2997,15785,108,146.87,60.97
2998,10992,105,231.22,72.5
2999,12497,120,52431.14,-4722.48
3000,16534,108,1114.92,277.37
3001,14604,104,3254.6,859.24
3002,12406,117,106.73,15.1
3003,10931,102,21882.1,-1797.4
3004,17502,119,20067.14,-1471.67
3005,17305,121,838.0,189.03
3006,16364,124,1592.64,575.2
3007,16873,106,516.84,112.37
3008,15182,105,713.69,104.1
3009,18383,123,2593.37,-162.75
3010,15847,105,501.89,198.51
3011,10715,110,721.42,262.03
3012,18393,115,7874.68,3184.05
3013,10653,119,81722.85,12849.62
3014,19201,109,5273.75,1076.91
3015,15568,114,9116.13,2257.06
3016,12985,101,53988.43,22846.8
3017,19448,103,3278.94,143.2
3018,13117,122,1507.76,550.89
3019,18383,115,1907.15,-33.21
3020,10894,105,2643.31,757.55
3021,10026,104,3917.49,1265.18
3022,15953,103,3089.55,1325.87
3023,11590,104,244.34,30.87
3024,13221,109,158.69,12.29
3025,12665,105,2065.27,365.21
3026,13516,105,75988.18,25331.99
3027,19098,120,2522.81,-153.16
3028,17309,101,1139.16,259.36
3029,13068,112,566.09,128.33
3030,10760,102,161.0,32.88
3031,15123,102,5194.14,2090.62
3032,12083,102,198.6,75.48
3033,12180,102,1218.98,354.99
3034,13695,101,726.07,-29.23
3035,17797,101,991.6,135.48
3036,12593,113,2025.52,341.42
3037,11801,105,1600.53,654.85
3038,12095,124,5812.32,1524.41
3039,15073,114,672.49,90.54
3040,11101,105,1660.16,-82.43
3041,14468,102,5644.42,131.16
3042,19282,113,2123.74,817.11
3043,16963,101,110.44,27.01
3044,18972,122,41148.62,-3147.55
3045,13185,122,1405.02,623.14
3046,17221,111,2764.63,-49.19
3047,15894,113,44074.3,17148.13
3048,13150,108,5685.17,1851.0
3049,12680,105,191.56,21.17
3050,14861,117,7968.65,2954.56
3051,12239,105,284.43,47.47
3052,13672,114,11640.19,3989.45
3053,19353,102,8392.35,1024.89
3054,15574,115,624.01,212.14
3055,14525,102,2649.86,411.09
3056,10590,102,816.99,-44.7
3057,16149,121,663.69,-50.66
3058,14672,116,121971.54,-2323.81
3059,11214,102,1916.84,-10.09
3060,10776,103,88897.16,33886.7
3061,17101,101,4394.75,167.24
3062,15306,124,96133.75,23697.16
3063,14459,101,1227.12,-23.45
3064,11766,109,9381.18,1397.94
3065,13294,101,2109.16,636.29
3066,14620,113,1245.45,206.27
3067,15733,105,1197.37,166.28
3068,12536,105,1640.5,309.83
3069,17063,101,2527.58,134.35
3070,14674,102,438.22,141.43
3071,14449,102,62815.97,18670.65
3072,11207,120,158694.19,-1195.74
3073,12510,102,1707.95,259.15
3074,18231,102,5759.99,-566.6
3075,17456,109,935.64,271.99
3076,16104,107,593.87,89.01
3077,12883,117,204.45,75.84
3078,17138,102,644.85,39.61
3079,18425,124,199.11,4.08
3080,15013,106,202.77,68.14
3081,17064,119,3528.12,1160.94
3082,17262,105,8297.56,3724.01
3083,11307,109,2817.16,6.27
3084,15024,101,12615.14,3423.74
3085,11917,105,1400.0,62.69
3086,17284,115,2803.09,553.81
3087,12488,110,4681.19,1100.72
3088,10143,102,305.82,74.18
3089,16445,120,125.08,13.19
3090,11606,108,368.42,113.12
3091,13655,103,10885.23,-646.22
3092,13977,102,3865.31,340.05
3093,18034,105,2591.74,689.45
3094,16128,104,9163.07,3453.19
3095,19365,119,3871.9,1062.96
3096,14225,121,105869.6,19241.65
3097,15713,102,401.5,78.15
3098,18045,108,7171.41,-521.78
3099,19268,108,72200.11,4823.06
3100,19915,113,1185.97,-55.51
3101,19771,119,72736.95,17289.2
3102,19084,114,3109.28,-246.7
3103,19954,101,2978.92,1157.54
3104,14841,102,100.81,-6.84
3105,10573,108,1966.97,562.89
3106,13943,102,2309.89,835.34
3107,18752,118,3063.64,111.22
3108,11544,101,306.32,108.19
3109,12285,101,114.01,0.81
3110,12479,111,23568.52,2109.03
3111,13924,120,128962.74,-3069.0
3112,17047,109,22012.78,-186.45
3113,10088,109,3674.21,1085.79
3114,12455,110,2384.74,657.03
3115,17111,103,19616.75,-820.01
3116,18313,114,5597.21,1250.12
3117,12211,111,68245.05,28551.33
3118,10606,112,43012.49,8594.5
3119,14040,108,5214.54,1522.85
3120,13053,116,2272.72,-11.85
3121,18126,118,2677.51,712.83
3122,16755,103,9278.04,2175.14
3123,11489,119,2441.29,1033.68
3124,12222,101,411.5,36.96
3125,16485,101,1019.56,223.28
3126,10523,106,51486.85,6432.77
3127,16678,105,600.26,-58.02
3128,10298,108,113744.05,23891.01
3129,17033,103,62627.0,4429.99
3130,14662,105,1553.33,-135.63
3131,16028,104,8174.6,-438.79
3132,11846,119,51212.04,-2023.2
3133,15063,105,941.43,357.42
3134,18959,101,646.44,182.15
3135,12381,101,10727.33,2902.98
3136,19603,105,117.41,17.02
3137,16754,112,18773.44,1916.62
3138,10331,105,983.23,315.84
3139,15976,104,187.75,-8.07
3140,15333,105,2409.82,679.94
3141,15579,108,12779.82,3231.29
3142,16464,111,2389.65,1060.67
3143,14662,121,2399.43,583.9
3144,15718,114,1747.75,258.43
3145,16153,106,3149.26,458.67
3146,13366,105,2895.44,190.02
3147,11626,101,2857.2,0.32
3148,10187,124,3543.06,421.03
3149,14283,111,1488.47,630.51
3150,11290,112,2250.79,372.14
3151,15569,112,1477.7,643.12
3152,17506,118,1033.86,-42.09
3153,13594,101,227.1,28.32
3154,14165,105,5406.15,1107.05
3155,13339,125,1972.59,-17.34
3156,12761,101,2882.01,-221.03
3157,19785,123,1557.01,562.02
3158,16060,102,757.61,266.05
3159,10503,111,10256.1,-275.99
3160,19290,111,534.84,53.33
3161,14561,102,980.25,422.76
3162,14819,102,3649.82,843.89
3163,14337,106,512.76,85.59
3164,17442,108,970.86,-51.16
3165,19719,102,4129.98,114.87
3166,13937,109,41999.06,6512.93
3167,14458,103,5543.04,25.21
3168,12179,105,3173.07,-40.25
3169,12718,125,943.02,-76.33
3170,11347,102,182.9,68.97
3171,14676,102,378.98,25.02
3172,19377,102,507.36,117.09
3173,15686,101,217.04,34.52
3174,19526,109,82455.49,651.29
3175,14174,110,19057.24,1133.99
3176,15959,109,569.45,40.22
3177,12728,101,1550.58,-126.63
3178,10270,106,2183.44,155.86
3179,16623,102,2057.77,448.99
3180,17638,116,3144.87,1282.35
3181,13463,105,8313.68,-791.06
3182,11154,108,110224.8,-3193.99
3183,15323,110,1761.12,296.41
3184,16820,110,21999.86,9.75
3185,17997,120,3660.7,418.66
3186,14224,123,30625.11,11303.1
3187,18074,102,5881.79,1850.13
3188,11391,109,824.32,-66.64
3189,17968,109,146254.98,43327.52
3190,15054,104,9966.59,295.44
3191,18522,110,1790.5,602.41
3192,10813,119,75576.5,-2653.17
3193,12578,119,45500.0,4737.39
3194,12155,111,69007.06,25588.56
3195,10242,102,38094.8,7204.15
3196,18959,109,9339.51,245.21
3197,16755,114,1940.31,322.75
3198,13156,103,3309.97,661.64
3199,13214,110,1208.62,287.99
3200,10477,102,2917.3,207.36
3201,16430,118,515.14,-22.05
3202,10673,101,994.66,191.9
3203,16282,108,19710.76,-731.02
3204,13008,104,4166.14,-390.3
3205,16129,104,548.87,84.86
3206,10640,124,8837.61,3975.08
3207,16926,102,2899.82,309.08
3208,12144,121,102500.24,295.07
3209,15668,124,8354.64,3295.72
3210,12435,101,424.96,135.11
3211,19288,120,4597.42,95.51
3212,12293,109,1392.4,-17.07
3213,10691,101,145335.08,-5432.37
3214,10119,108,806.06,18.29
3215,15746,119,21840.32,6215.49
3216,13567,105,123.9,-8.65
3217,19680,119,5542.75,1307.34
3218,13959,102,148.36,39.05
3219,12972,117,387.3,-20.46
3220,13246,109,2015.1,841.06
3221,19252,112,146083.08,44452.26
3222,12642,101,18145.42,7661.22
3223,17201,111,1998.34,278.65
3224,11939,103,49037.53,12433.72
3225,15678,123,62478.58,25493.38
3226,13683,104,63195.62,11826.9
3227,12735,113,3087.76,1067.7
3228,19424,101,10193.57,-527.26
3229,14658,119,114473.32,13303.67
3230,11544,125,924.19,283.72
3231,17360,105,1219.03,129.29
3232,16369,102,443.17,9.31
3233,19222,103,1141.53,-89.59
3234,11183,105,677.3,34.57
3235,17569,105,3311.94,-132.16
3236,14832,123,62186.21,16376.15
3237,17221,104,505.93,1.96
3238,16344,109,989.09,184.84
3239,14235,109,4202.1,-361.13
3240,10309,105,1399.59,181.31
3241,18597,101,120.25,37.02
3242,12536,109,1667.4,134.04
3243,14108,102,1287.37,-23.32
3244,16493,108,945.6,-13.43
3245,12264,124,130218.53,1187.62
3246,18923,124,635.66,41.74
3247,19532,124,21578.06,610.89
3248,15118,104,1330.8,526.05
3249,17427,121,46536.46,12159.94
3250,19160,102,7609.62,1835.55
3251,13501,101,6358.81,2594.28
3252,15499,102,4002.67,-276.39
3253,11457,107,43719.19,1557.26
3254,14120,120,4711.07,2050.39
3255,15883,105,1468.13,280.93
3256,14824,105,6669.3,2027.34
3257,13024,101,494.64,29.96
3258,17447,108,4256.4,-414.13
3259,18711,101,221.04,70.83
3260,12383,114,609.57,92.38
3261,18503,105,1734.92,150.78
3262,15940,103,964.31,350.93
3263,18059,108,1261.36,410.18
3264,17930,102,544.8,140.57
3265,14820,102,396.2,129.9
3266,15155,122,1167.05,249.14
3267,10506,105,208.34,50.35
3268,17566,123,12925.6,4462.79
3269,18174,109,65975.98,28533.92
3270,19864,105,18172.63,3213.5
3271,15603,121,2149.37,853.28
3272,15841,120,26189.19,-1992.57
3273,17832,109,41964.48,14767.32
3274,13334,103,175.45,-3.58
3275,15717,116,696.62,3.69
3276,17771,116,3791.02,1374.83
3277,15787,105,3100.04,-28.82
3278,17580,120,6327.24,1043.88
3279,10253,119,320.14,23.14
3280,12846,103,3344.91,-103.74
3281,14586,109,17636.15,2892.31
3282,19363,109,3828.47,-132.1
3283,16253,105,1096.28,59.6
3284,13901,106,1179.79,-52.93
3285,11736,108,15102.21,6484.42
3286,15492,102,927.34,393.44
